Unnamed: 0,input_rate,output_rate,latency,bridge-pcm_System-Date,bridge-pcm_System-Time,bridge-pcm_Socket 0-EXEC,bridge-pcm_Socket 0-IPC,bridge-pcm_Socket 0-FREQ,bridge-pcm_Socket 0-AFREQ,bridge-pcm_Socket 0-L3MISS,bridge-pcm_Socket 0-L2MISS,bridge-pcm_Socket 0-L3HIT,bridge-pcm_Socket 0-L2HIT,bridge-pcm_Socket 0-L3MPI,bridge-pcm_Socket 0-L2MPI,bridge-pcm_Socket 0-L3OCC,bridge-pcm_Socket 0-READ,bridge-pcm_Socket 0-WRITE,bridge-pcm_Socket 0-LOCAL,bridge-pcm_Socket 0-TEMP,bridge-pcm_Socket 0-INST,bridge-pcm_Socket 0-ACYC,bridge-pcm_Socket 0-TIME(ticks),bridge-pcm_Socket 0-PhysIPC,bridge-pcm_Socket 0-PhysIPC%,bridge-pcm_Socket 0-INSTnom,bridge-pcm_Socket 0-INSTnom%,bridge-pcm_Socket 1-EXEC,bridge-pcm_Socket 1-IPC,bridge-pcm_Socket 1-FREQ,bridge-pcm_Socket 1-AFREQ,bridge-pcm_Socket 1-L3MISS,bridge-pcm_Socket 1-L2MISS,bridge-pcm_Socket 1-L3HIT,bridge-pcm_Socket 1-L2HIT,bridge-pcm_Socket 1-L3MPI,bridge-pcm_Socket 1-L2MPI,bridge-pcm_Socket 1-L3OCC,bridge-pcm_Socket 1-READ,bridge-pcm_Socket 1-WRITE,bridge-pcm_Socket 1-LOCAL,bridge-pcm_Socket 1-TEMP,bridge-pcm_Socket 1-INST,bridge-pcm_Socket 1-ACYC,bridge-pcm_Socket 1-TIME(ticks),bridge-pcm_Socket 1-PhysIPC,bridge-pcm_Socket 1-PhysIPC%,bridge-pcm_Socket 1-INSTnom,bridge-pcm_Socket 1-INSTnom%,bridge-pcm_SKT0 Core C-State-C0res%,bridge-pcm_SKT0 Core C-State-C1res%,bridge-pcm_SKT0 Core C-State-C3res%,bridge-pcm_SKT0 Core C-State-C6res%,bridge-pcm_SKT0 Core C-State-C7res%,bridge-pcm_SKT0 Package C-State-C0res%,bridge-pcm_SKT0 Package C-State-C2res%,bridge-pcm_SKT0 Package C-State-C3res%,bridge-pcm_SKT0 Package C-State-C6res%,bridge-pcm_SKT0 Package C-State-C7res%,bridge-pcm_SKT1 Core C-State-C0res%,bridge-pcm_SKT1 Core C-State-C1res%,bridge-pcm_SKT1 Core C-State-C3res%,bridge-pcm_SKT1 Core C-State-C6res%,bridge-pcm_SKT1 Core C-State-C7res%,bridge-pcm_SKT1 Package C-State-C0res%,bridge-pcm_SKT1 Package C-State-C2res%,bridge-pcm_SKT1 Package C-State-C3res%,bridge-pcm_SKT1 Package C-State-C6res%,bridge-pcm_SKT1 Package C-State-C7res%,bridge-pcm_Proc Energy (Joules)-SKT0,bridge-pcm_Proc Energy (Joules)-SKT1,bridge-pcm_DRAM Energy (Joules)-SKT0,bridge-pcm_DRAM Energy (Joules)-SKT1,bridge-pcm_LLCRDMISSLAT (ns)-SKT0,bridge-pcm_LLCRDMISSLAT (ns)-SKT1,bridge-pcm_UncFREQ (Ghz)-SKT0,bridge-pcm_UncFREQ (Ghz)-SKT1,bridge-pcm_Core3 (Socket 0)-EXEC,bridge-pcm_Core3 (Socket 0)-IPC,bridge-pcm_Core3 (Socket 0)-FREQ,bridge-pcm_Core3 (Socket 0)-AFREQ,bridge-pcm_Core3 (Socket 0)-L3MISS,bridge-pcm_Core3 (Socket 0)-L2MISS,bridge-pcm_Core3 (Socket 0)-L3HIT,bridge-pcm_Core3 (Socket 0)-L2HIT,bridge-pcm_Core3 (Socket 0)-L3MPI,bridge-pcm_Core3 (Socket 0)-L2MPI,bridge-pcm_Core3 (Socket 0)-L3OCC,bridge-pcm_Core3 (Socket 0)-C0res%,bridge-pcm_Core3 (Socket 0)-C1res%,bridge-pcm_Core3 (Socket 0)-C3res%,bridge-pcm_Core3 (Socket 0)-C6res%,bridge-pcm_Core3 (Socket 0)-C7res%,bridge-pcm_Core3 (Socket 0)-TEMP,bridge-pcm_Core3 (Socket 0)-INST,bridge-pcm_Core3 (Socket 0)-ACYC,bridge-pcm_Core3 (Socket 0)-TIME(ticks),bridge-pcm_Core3 (Socket 0)-PhysIPC,bridge-pcm_Core3 (Socket 0)-PhysIPC%,bridge-pcm_Core3 (Socket 0)-INSTnom,bridge-pcm_Core3 (Socket 0)-INSTnom%,bridge-pcm_-,nf_out_nfs[i].tag,nf_out_nfs[i].instance_id,nf_out_nfs[i].service_id,nf_out_nfs[i].thread_info.core,nf_out_rx_pps,nf_out_tx_pps,nf_out_rx,nf_out_tx,nf_out_act_out,nf_out_act_tonf,nf_out_act_drop,nf_out_nfs[i].thread_info.parent,nf_out_state,nf_out_rte_atomic16_read(&nfs[i].thread_info.children_cnt),nf_out_rx_drop_rate,nf_out_tx_drop_rate,nf_out_rx_drop,nf_out_tx_drop,nf_out_act_next,nf_out_act_buffer,nf_out_act_returned,pcm-pcie_new_skt-0_PCIRdCur,pcm-pcie_new_skt-0_RFO,pcm-pcie_new_skt-0_CRd,pcm-pcie_new_skt-0_DRd,pcm-pcie_new_skt-0_ItoM,pcm-pcie_new_skt-0_PRd,pcm-pcie_new_skt-0_WiL,pcm-pcie_new_skt-1_PCIRdCur,pcm-pcie_new_skt-1_RFO,pcm-pcie_new_skt-1_CRd,pcm-pcie_new_skt-1_DRd,pcm-pcie_new_skt-1_ItoM,pcm-pcie_new_skt-1_PRd,pcm-pcie_new_skt-1_WiL,pcm-memory_new_SKT0-Ch0Read,pcm-memory_new_SKT0-Ch0Write,pcm-memory_new_SKT0-Ch1Read,pcm-memory_new_SKT0-Ch1Write,pcm-memory_new_SKT0-Mem Read (MB/s),pcm-memory_new_SKT0-Mem Write (MB/s),pcm-memory_new_SKT0-P. Write (T/s),pcm-memory_new_SKT0-Memory (MB/s),pcm-memory_new_SKT1-Ch0Read,pcm-memory_new_SKT1-Ch0Write,pcm-memory_new_SKT1-Ch1Read,pcm-memory_new_SKT1-Ch1Write,pcm-memory_new_SKT1-Mem Read (MB/s),pcm-memory_new_SKT1-Mem Write (MB/s),pcm-memory_new_SKT1-P. Write (T/s),pcm-memory_new_SKT1-Memory (MB/s),pcm-memory_new_System-Read,pcm-memory_new_System-Write,pcm-memory_new_System-Memory
10,9938.961940443,8793.0513106125,707.043,2023-10-29,23:03:13.439,0.51,2.64,0.2,1.18,0.18,29.48,0.99,0.41,0.0,0.0011,23080.0,0.23,1.3,99.0,51.0,26727.13,10142.4,2596.56,5.27,131.76,1.03,25.74,0.23,1.71,0.13,1.23,0.06,9.8,0.99,0.42,0.0,0.0008,23880.0,1.01,0.01,98.0,45.0,11936.72,6972.18,2596.56,3.42,85.6,0.46,11.49,16.57,16.35,0.01,67.08,0.0,100.0,0.0,0.0,0.0,0.0,10.89,13.28,0.01,75.83,0.0,100.0,0.0,0.0,0.0,0.0,56.74,51.34,4.57,4.54,0.03,0.1,3.0,3.0,3.91,3.31,1.18,1.18,0.0,10.61,1.0,0.11,0.0,0.001,2840.0,99.77,0.23,0.0,0.0,0.0,52.0,10141.01,3067.15,2596.56,6.61,165.32,7.81,195.27,,bridge,1.0,1.0,3.0,814083.0,814084.0,6439629.0,6439628.0,6439628.0,0.0,0.0,0.0,W,0.0,0.0,0.0,305069.0,0.0,0.0,0.0,0.0,11845050.0,8661730.0,3.940649673949031e+16,3.5465847065789336e+16,9535806.0,1089942.0,212590.0,3414614.0,1.5762598695796652e+16,3.546584706553715e+16,2.758454771765885e+16,9370900.0,28868.0,1517166.0,51.81,615.08,178.54,688.04,230.35,1303.12,52494.0,1533.47,509.48,4.42,505.24,1.05,1014.72,5.47,54641.0,1020.19,1245.07,1308.59,2553.66
11,9998.2275895562,9654.1941918871,402.32,2023-10-29,23:03:14.438,0.5,2.71,0.19,1.18,0.06,29.03,1.0,0.37,0.0,0.0011,23320.0,0.21,1.29,99.0,50.0,26059.45,9630.71,2595.96,5.41,135.29,1.0,25.1,0.23,1.73,0.13,1.23,0.07,9.84,0.99,0.41,0.0,0.0008,24360.0,1.0,0.01,99.0,45.0,11890.09,6876.21,2595.96,3.46,86.46,0.46,11.45,15.67,16.32,0.01,68.0,0.0,100.0,0.0,0.0,0.0,0.0,10.77,14.01,0.0,75.22,0.0,100.0,0.0,0.0,0.0,0.0,56.31,51.29,4.59,4.53,0.23,0.33,3.0,3.0,3.91,3.3,1.18,1.19,0.01,10.8,1.0,0.11,0.0,0.0011,2960.0,99.76,0.24,0.0,0.0,0.0,52.0,10146.22,3073.38,2595.96,6.6,165.07,7.82,195.42,,bridge,1.0,1.0,3.0,767499.0,767499.0,7207144.0,7207144.0,7207144.0,0.0,0.0,0.0,W,0.0,0.0,0.0,305069.0,0.0,0.0,0.0,0.0,11730194.0,8653498.0,3.940649673949031e+16,3.5465847065777016e+16,9541070.0,1087632.0,178864.0,3178742.0,1.1821949021847412e+16,3.546584706554415e+16,2.758454771766e+16,9372048.0,28896.0,1511650.0,47.2,613.76,162.09,680.13,209.29,1293.89,52540.0,1503.18,502.24,4.44,498.79,1.04,1001.03,5.48,54700.0,1006.51,1210.32,1299.37,2509.69
12,9999.5986979359,9836.3853878544,407.741,2023-10-29,23:03:15.440,0.5,2.61,0.19,1.18,0.24,27.54,0.99,0.38,0.0,0.0011,23400.0,0.33,1.28,95.0,50.0,26208.24,10060.21,2598.46,5.21,130.26,1.01,25.21,0.27,1.66,0.16,1.2,0.66,12.33,0.95,0.49,0.0,0.0009,24800.0,1.14,0.05,98.0,45.0,13810.55,8336.17,2598.46,3.31,82.84,0.53,13.28,16.43,17.01,0.0,66.56,0.0,100.0,0.0,0.0,0.0,0.0,13.38,15.84,0.2,70.58,0.0,100.0,0.0,0.0,0.0,0.0,56.7,53.51,4.61,4.59,0.03,0.1,3.0,3.0,3.94,3.35,1.18,1.18,0.0,9.58,1.0,0.12,0.0,0.0009,2920.0,99.4,0.6,0.0,0.0,0.0,52.0,10231.35,3057.54,2598.46,6.69,167.31,7.87,196.87,,bridge,1.0,1.0,3.0,813702.0,813702.0,8020879.0,8020879.0,8020879.0,0.0,0.0,0.0,W,0.0,0.0,0.0,305069.0,0.0,0.0,0.0,0.0,11782722.0,8897854.0,3.940649673948999e+16,3.546584706577672e+16,7432460.0,535514.0,76146.0,2930718.0,1.5762598695796624e+16,3.5465847065544184e+16,2.758454771764707e+16,9154418.0,26796.0,1243508.0,79.11,591.04,251.89,689.29,331.0,1280.33,52645.0,1611.33,569.94,27.57,565.89,24.22,1135.82,51.79,54867.0,1187.61,1466.82,1332.12,2798.94
13,9999.5987072486,9945.9591331496,374.125,2023-10-29,23:03:16.439,0.5,2.7,0.19,1.19,0.07,29.17,1.0,0.37,0.0,0.0011,24040.0,0.2,1.29,99.0,49.0,26112.63,9665.95,2596.37,5.4,135.08,1.01,25.15,0.23,1.73,0.13,1.23,0.1,9.7,0.99,0.42,0.0,0.0008,25360.0,1.07,0.01,99.0,43.0,11937.92,6907.51,2596.37,3.46,86.41,0.46,11.5,15.69,15.62,0.0,68.69,0.0,100.0,0.0,0.0,0.0,0.0,10.78,13.23,0.0,75.99,0.0,100.0,0.0,0.0,0.0,0.0,56.25,51.25,4.57,4.53,0.03,0.1,3.0,3.0,3.91,3.3,1.19,1.19,0.0,10.81,1.0,0.12,0.0,0.0011,3000.0,99.75,0.25,0.0,0.0,0.0,53.0,10152.17,3080.32,2596.37,6.59,164.79,7.82,195.5,,bridge,1.0,1.0,3.0,801580.0,801578.0,8822475.0,8822473.0,8822473.0,0.0,0.0,0.0,W,0.0,0.0,0.0,305069.0,0.0,0.0,0.0,0.0,10134684.0,7549836.0,3.94064967394903e+16,3.546584706575028e+16,8331218.0,977676.0,81004.0,2042488.0,1.576259869579661e+16,3.546584706550368e+16,2.7584547717652324e+16,8189734.0,25242.0,1169378.0,45.82,613.62,154.15,677.06,199.96,1290.68,52511.0,1490.65,537.36,5.42,533.3,2.01,1070.66,7.42,54925.0,1078.08,1270.62,1298.11,2568.73
14,9999.6163769107,9509.9075880522,408.432,2023-10-29,23:03:17.440,0.5,2.7,0.19,1.18,0.09,29.24,1.0,0.37,0.0,0.0011,23560.0,0.2,1.29,99.0,50.0,26075.34,9649.75,2598.38,5.4,135.11,1.0,25.09,0.23,1.72,0.14,1.23,0.18,10.55,0.98,0.45,0.0,0.0009,25480.0,1.04,0.02,99.0,44.0,12099.28,7028.82,2598.38,3.44,86.07,0.47,11.64,15.7,16.58,0.0,67.72,0.0,100.0,0.0,0.0,0.0,0.0,11.01,13.97,0.01,75.01,0.0,100.0,0.0,0.0,0.0,0.0,56.39,51.81,4.6,4.54,0.03,0.1,3.0,3.0,3.9,3.3,1.18,1.19,0.0,10.8,1.0,0.12,0.0,0.0011,3040.0,99.69,0.31,0.0,0.0,0.0,52.0,10135.81,3071.31,2598.38,6.6,165.01,7.8,195.04,,bridge,1.0,1.0,3.0,813867.0,813868.0,9636384.0,9636384.0,9636384.0,0.0,0.0,0.0,W,0.0,0.0,0.0,305069.0,0.0,0.0,0.0,0.0,10348842.0,7538104.0,3.9406496739455176e+16,3.546584706574773e+16,8396920.0,963886.0,127988.0,3110800.0,1.5762598695796624e+16,3.5465847065539296e+16,2.7584547717653108e+16,8239714.0,25270.0,1632764.0,45.71,612.42,152.63,675.37,198.34,1287.79,52480.0,1486.13,523.57,13.06,520.04,9.66,1043.61,22.72,54737.0,1066.32,1241.95,1310.5,2552.45
15,9977.6892062457,9634.5195230685,391.411,2023-10-29,23:03:18.440,0.49,2.17,0.23,1.16,0.46,55.32,0.99,0.57,0.0,0.0022,23160.0,0.31,1.35,98.0,50.0,25653.27,11802.81,2597.02,4.35,108.67,0.99,24.69,0.26,1.57,0.17,1.18,0.7,21.07,0.97,0.77,0.0001,0.0015,25480.0,1.17,0.08,99.0,44.0,13689.71,8718.68,2597.02,3.14,78.51,0.53,13.18,19.59,18.37,0.0,62.04,0.0,100.0,0.0,0.0,0.0,0.0,14.26,19.69,0.03,66.02,0.0,100.0,0.0,0.0,0.0,0.0,58.01,54.52,4.64,4.6,0.03,0.1,3.0,3.0,3.49,3.02,1.16,1.17,0.0,9.84,1.0,0.21,0.0,0.0011,3000.0,99.14,0.86,0.0,0.0,0.0,51.0,9068.09,3001.54,2597.02,6.04,151.06,6.98,174.6,,bridge,1.0,1.0,3.0,807562.0,807564.0,10443965.0,10443965.0,10443965.0,0.0,0.0,0.0,W,0.0,0.0,0.0,305069.0,0.0,0.0,0.0,0.0,10054142.0,7527436.0,3.940649673943099e+16,3.546584706547271e+16,8066744.0,951706.0,105196.0,2687370.0,2.758454771764408e+16,3.5465847065526544e+16,2.7584547717654104e+16,8039948.0,24836.0,1298094.0,71.13,628.59,237.55,724.63,308.68,1353.22,52583.0,1661.9,585.31,42.55,582.03,39.19,1167.34,81.75,55102.0,1249.09,1476.03,1434.97,2910.99
16,9999.5984278694,9956.6678707843,361.6,2023-10-29,23:03:19.440,0.5,2.67,0.19,1.18,0.11,29.22,1.0,0.37,0.0,0.0011,23120.0,0.22,1.3,98.0,50.0,25866.6,9693.73,2596.75,5.34,133.42,1.0,24.91,0.27,1.59,0.17,1.16,0.53,19.12,0.97,0.83,0.0,0.0014,25200.0,1.15,0.06,99.0,45.0,13783.52,8676.66,2596.75,3.18,79.43,0.53,13.27,15.8,16.9,0.01,67.29,0.0,100.0,0.0,0.0,0.0,0.0,14.37,24.19,0.11,61.33,0.0,100.0,0.0,0.0,0.0,0.0,56.29,54.98,4.59,4.57,0.33,0.33,3.0,3.0,3.89,3.3,1.18,1.18,0.0,10.61,1.0,0.12,0.0,0.0011,3160.0,99.37,0.63,0.0,0.0,0.0,52.0,10094.28,3057.68,2596.75,6.6,165.06,7.77,194.35,,bridge,1.0,1.0,3.0,785895.0,785892.0,11229880.0,11229877.0,11229877.0,0.0,0.0,0.0,W,0.0,0.0,0.0,305069.0,0.0,0.0,0.0,0.0,9956730.0,7381038.0,3.940649673948949e+16,3.546584706572261e+16,8105258.0,945168.0,74130.0,3307696.0,1.5762598695796554e+16,3.546584706552461e+16,2.7584547717647564e+16,7936208.0,24388.0,1195600.0,53.11,617.63,170.54,687.85,223.65,1305.48,52503.0,1529.13,576.61,32.06,573.24,28.61,1149.85,60.67,54928.0,1210.51,1373.5,1366.14,2739.64
17,9989.2521798141,9826.4338471586,292.295,2023-10-29,23:03:20.440,0.5,2.71,0.19,1.19,0.07,28.94,1.0,0.37,0.0,0.0011,23360.0,0.19,1.29,99.0,50.0,26160.49,9640.79,2598.5,5.43,135.68,1.01,25.17,0.23,1.72,0.13,1.23,0.09,9.97,0.99,0.42,0.0,0.0008,24760.0,1.06,0.01,99.0,45.0,11935.84,6923.69,2598.5,3.45,86.2,0.46,11.48,15.63,15.57,0.0,68.8,0.0,100.0,0.0,0.0,0.0,0.0,10.8,13.33,0.01,75.85,0.0,100.0,0.0,0.0,0.0,0.0,56.3,51.57,4.58,4.54,0.03,0.1,3.0,3.0,3.92,3.3,1.19,1.19,0.01,10.8,1.0,0.12,0.0,0.0011,3360.0,99.78,0.22,0.0,0.0,0.0,52.0,10184.54,3084.84,2598.5,6.6,165.07,7.84,195.97,,bridge,1.0,1.0,3.0,814046.0,814045.0,12043939.0,12043938.0,12043939.0,0.0,0.0,0.0,W,0.0,0.0,0.0,305069.0,0.0,0.0,0.0,0.0,9935254.0,7076398.0,3.940649673949038e+16,3.5465847065709536e+16,7899388.0,910420.0,64904.0,1754004.0,1.970324836974578e+16,3.546584706554389e+16,2.758454771763341e+16,7643790.0,23506.0,1131256.0,44.5,614.47,148.59,675.84,193.09,1290.31,52522.0,1483.4,533.45,5.39,529.54,2.02,1062.98,7.41,54799.0,1070.4,1256.07,1297.72,2553.79
18,9986.9540489289,9898.8811424155,15000.0,2023-10-29,23:03:21.441,0.49,2.17,0.22,1.16,0.77,29.46,0.97,0.4,0.0,0.0012,22880.0,0.34,1.32,98.0,49.0,25380.51,11694.35,2598.05,4.34,108.52,0.98,24.4,0.23,1.41,0.16,1.2,0.57,12.56,0.95,0.41,0.0,0.0011,25360.0,1.14,0.04,98.0,45.0,11717.3,8301.89,2598.05,2.82,70.57,0.45,11.27,19.37,19.53,0.06,61.04,0.0,100.0,0.0,0.0,0.0,0.0,13.32,17.13,1.16,68.4,0.0,100.0,0.0,0.0,0.0,0.0,57.73,53.02,4.62,4.58,210179.54,210062.11,3.0,3.0,3.86,3.31,1.17,1.17,0.0,9.25,1.0,0.13,0.0,0.0009,3120.0,99.6,0.4,0.0,0.0,0.0,51.0,10038.23,3036.25,2598.05,6.61,165.31,7.73,193.19,,bridge,1.0,1.0,3.0,813234.0,813234.0,12857181.0,12857181.0,12857181.0,0.0,0.0,0.0,W,0.0,0.0,0.0,305069.0,0.0,0.0,0.0,0.0,9672390.0,5634468.0,3.940649673947918e+16,3.546584706564095e+16,7463918.0,859292.0,65464.0,2663192.0,1.576259869579661e+16,3.9406496739367816e+16,2.758454771764895e+16,7220472.0,22218.0,1055810.0,76.7,607.64,266.94,711.19,343.64,1318.82,52566.0,1662.46,574.65,19.62,570.97,16.36,1145.62,35.98,55004.0,1181.6,1489.26,1354.8,2844.06
19,9990.4195314195,9946.5814076647,310.877,2023-10-29,23:03:22.440,0.5,2.71,0.19,1.18,0.08,29.04,1.0,0.38,0.0,0.0011,23120.0,0.2,1.3,99.0,50.0,26054.4,9624.12,2595.98,5.41,135.36,1.0,25.11,0.23,1.73,0.13,1.23,0.08,9.67,0.99,0.42,0.0,0.0008,25280.0,1.06,0.01,99.0,43.0,11908.52,6864.03,2595.98,3.47,86.75,0.46,11.48,15.66,16.2,0.01,68.13,0.0,100.0,0.0,0.0,0.0,0.0,10.73,13.59,0.0,75.68,0.0,100.0,0.0,0.0,0.0,0.0,56.29,51.62,4.59,4.53,0.33,0.33,3.0,3.0,3.92,3.3,1.18,1.19,0.0,10.72,1.0,0.12,0.0,0.0011,3200.0,99.77,0.23,0.0,0.0,0.0,52.0,10163.68,3075.3,2595.98,6.61,165.25,7.83,195.75,,bridge,1.0,1.0,3.0,811673.0,811673.0,13668877.0,13668877.0,13668877.0,0.0,0.0,0.0,W,0.0,0.0,0.0,305069.0,0.0,0.0,0.0,0.0,9109072.0,6652786.0,3.940649673949042e+16,3.5465847065697524e+16,7243236.0,836262.0,68460.0,2410030.0,1.5762598695796624e+16,3.5465847065542616e+16,2.7584547717651304e+16,7020804.0,21574.0,1061368.0,46.45,619.94,157.63,685.11,204.07,1305.05,52553.0,1509.13,532.7,4.56,527.87,1.18,1060.57,5.74,54757.0,1066.31,1264.64,1310.79,2575.43
20,9970.8048750009,8995.3929234484,404.029,2023-10-29,23:03:23.440,0.5,2.69,0.19,1.19,0.07,28.86,1.0,0.38,0.0,0.0011,23400.0,0.22,1.3,99.0,49.0,26073.37,9694.35,2597.0,5.38,134.48,1.0,25.1,0.23,1.73,0.13,1.23,0.05,9.85,0.99,0.42,0.0,0.0008,25000.0,1.02,0.01,99.0,44.0,11958.84,6928.3,2597.0,3.45,86.3,0.46,11.52,15.74,15.61,0.0,68.65,0.0,100.0,0.0,0.0,0.0,0.0,10.81,13.29,0.0,75.9,0.0,100.0,0.0,0.0,0.0,0.0,56.34,51.64,4.58,4.54,0.33,0.33,3.0,3.0,3.92,3.3,1.19,1.19,0.0,10.7,1.0,0.12,0.0,0.0011,3240.0,99.78,0.22,0.0,0.0,0.0,52.0,10184.5,3082.06,2597.0,6.61,165.22,7.84,196.08,,bridge,1.0,1.0,3.0,813249.0,813248.0,14482150.0,14482149.0,14482149.0,0.0,0.0,0.0,W,0.0,0.0,0.0,305069.0,0.0,0.0,0.0,0.0,8643348.0,6464864.0,3.940649673948605e+16,3.546584706565719e+16,7199570.0,828800.0,70448.0,2121966.0,1.1821949021847426e+16,3.5465847065542616e+16,2.758454771765216e+16,6967520.0,21462.0,1123990.0,48.48,618.0,167.85,686.82,216.33,1304.83,52475.0,1521.16,513.52,4.26,509.36,0.89,1022.89,5.15,54735.0,1028.04,1239.22,1309.98,2549.2
21,9989.17314414,9915.4525529246,406.307,2023-10-29,23:03:24.440,0.5,2.71,0.19,1.19,0.04,28.94,1.0,0.38,0.0,0.0011,23440.0,0.21,1.3,99.0,49.0,26091.85,9623.5,2596.63,5.42,135.56,1.0,25.12,0.23,1.73,0.13,1.24,0.05,9.81,1.0,0.42,0.0,0.0008,25160.0,1.0,0.0,99.0,43.0,11954.56,6893.16,2596.63,3.47,86.71,0.46,11.51,15.61,15.58,0.01,68.8,0.0,100.0,0.0,0.0,0.0,0.0,10.75,13.21,0.0,76.04,0.0,100.0,0.0,0.0,0.0,0.0,56.31,51.68,4.58,4.53,0.3,0.27,3.0,3.0,3.92,3.31,1.19,1.19,0.0,10.73,1.0,0.13,0.0,0.0011,3240.0,99.78,0.22,0.0,0.0,0.0,50.0,10189.28,3082.23,2596.63,6.61,165.29,7.85,196.21,,bridge,1.0,1.0,3.0,791956.0,791956.0,15274119.0,15274119.0,15274119.0,0.0,0.0,0.0,W,0.0,0.0,0.0,305069.0,0.0,0.0,0.0,0.0,8794772.0,6368586.0,3.940649673949034e+16,3.546584706569503e+16,7105770.0,818944.0,101780.0,1673588.0,1.5762598695796624e+16,3.940649673945247e+16,2.7584547717654564e+16,6874280.0,21126.0,1014076.0,47.22,617.82,163.18,684.8,210.4,1302.63,52532.0,1513.02,501.22,4.03,496.67,0.65,997.89,4.68,54759.0,1002.57,1208.29,1307.31,2515.59
22,9997.1111590582,9952.414982416,408.007,2023-10-29,23:03:25.440,0.5,2.7,0.19,1.19,0.05,28.95,1.0,0.38,0.0,0.0011,22960.0,0.21,1.3,99.0,49.0,26084.5,9643.22,2596.89,5.41,135.25,1.0,25.11,0.23,1.73,0.13,1.23,0.07,9.71,0.99,0.42,0.0,0.0008,24800.0,0.99,0.01,99.0,44.0,11912.94,6884.22,2596.89,3.46,86.52,0.46,11.47,15.66,15.92,0.0,68.42,0.0,100.0,0.0,0.0,0.0,0.0,10.77,13.91,0.01,75.31,0.0,100.0,0.0,0.0,0.0,0.0,56.34,51.79,4.59,4.53,0.33,0.33,3.0,3.0,3.92,3.31,1.19,1.19,0.0,10.72,1.0,0.13,0.0,0.0011,3240.0,99.78,0.22,0.0,0.0,0.0,51.0,10179.3,3079.64,2596.89,6.61,165.27,7.84,195.99,,bridge,1.0,1.0,3.0,797000.0,796998.0,16071141.0,16071139.0,16071139.0,0.0,0.0,0.0,W,0.0,0.0,0.0,305069.0,0.0,0.0,0.0,0.0,8631224.0,6361544.0,3.546584706554239e+16,3.54658470656917e+16,7100590.0,847672.0,112546.0,2219336.0,1.970324836974579e+16,3.5465847065543904e+16,2.758454771763032e+16,6871914.0,21882.0,1052940.0,47.19,616.75,163.01,683.75,210.2,1300.49,52465.0,1510.7,497.37,4.46,493.58,1.06,990.96,5.52,54583.0,996.48,1201.16,1306.02,2507.17
23,9998.6611435168,9961.1652505081,407.523,2023-10-29,23:03:26.440,0.5,2.72,0.19,1.19,0.04,28.89,1.0,0.37,0.0,0.0011,22720.0,0.21,1.3,99.0,49.0,26115.19,9615.75,2597.0,5.43,135.79,1.01,25.14,0.23,1.74,0.13,1.23,0.05,9.79,1.0,0.42,0.0,0.0008,24760.0,0.98,0.0,99.0,44.0,11957.89,6886.6,2597.0,3.47,86.82,0.46,11.51,15.59,15.47,0.0,68.93,0.0,100.0,0.0,0.0,0.0,0.0,10.75,13.57,0.01,75.68,0.0,100.0,0.0,0.0,0.0,0.0,56.24,51.7,4.58,4.52,0.23,0.3,3.0,3.0,3.93,3.31,1.19,1.19,0.0,10.74,1.0,0.12,0.0,0.0011,3280.0,99.8,0.2,0.0,0.0,0.0,50.0,10197.1,3084.33,2597.0,6.61,165.31,7.85,196.32,,bridge,1.0,1.0,3.0,813884.0,813884.0,16885049.0,16885049.0,16885049.0,0.0,0.0,0.0,W,0.0,0.0,0.0,305069.0,0.0,0.0,0.0,0.0,8864128.0,6544132.0,3.940649673949061e+16,3.546584706570444e+16,7299222.0,843066.0,60018.0,2633680.0,2.3643898043694976e+16,3.546584706553745e+16,2.75845477176508e+16,7066360.0,21812.0,1040956.0,46.66,616.67,160.21,682.62,206.87,1299.29,52543.0,1506.16,492.57,4.12,489.07,0.74,981.64,4.86,54667.0,986.5,1188.51,1304.15,2492.67
24,9997.9239223378,9959.1818099371,407.808,2023-10-29,23:03:27.440,0.5,2.7,0.19,1.19,0.06,28.99,1.0,0.38,0.0,0.0011,23080.0,0.21,1.3,99.0,49.0,26051.31,9659.88,2596.99,5.39,134.84,1.0,25.08,0.23,1.73,0.13,1.23,0.08,9.92,0.99,0.42,0.0,0.0008,25800.0,0.99,0.01,99.0,43.0,11930.52,6912.61,2596.99,3.45,86.3,0.46,11.49,15.68,15.65,0.0,68.67,0.0,100.0,0.0,0.0,0.0,0.0,10.78,13.22,0.0,76.0,0.0,100.0,0.0,0.0,0.0,0.0,56.35,51.77,4.59,4.52,649159.81,504886.49,3.0,3.0,3.92,3.31,1.19,1.19,0.0,10.7,1.0,0.13,0.0,0.0011,3280.0,99.76,0.24,0.0,0.0,0.0,51.0,10184.77,3081.21,2596.99,6.61,165.27,7.84,196.09,,bridge,1.0,1.0,3.0,813879.0,813879.0,17698940.0,17698940.0,17698940.0,0.0,0.0,0.0,W,0.0,0.0,0.0,305069.0,0.0,0.0,0.0,0.0,8811782.0,6471318.0,3.940649673949029e+16,3.546584706569723e+16,7261842.0,840966.0,67228.0,2161278.0,1.5762598695796582e+16,3.5465847065541576e+16,2.758454771765181e+16,7030884.0,21672.0,1013656.0,47.94,615.76,164.47,683.22,212.4,1298.98,52481.0,1511.38,497.43,4.76,492.62,1.37,990.05,6.13,54508.0,996.18,1202.45,1305.11,2507.56
